"","UNIQUE_CARRIER","YEAR","MONTH","DAY_OF_MONTH","count","c_rate","cancel","lower","upper","date","airline"
"9572","EV",2010,1,16,582,0.00515463917525773,3,0.00106427461444181,0.0149895664014148,"2010-1-16","ExpressJet"
"9573","EV",2010,1,17,688,0.00872093023255814,6,0.00320695935699233,0.0188845492078747,"2010-1-17","ExpressJet"
"9574","EV",2010,1,18,839,0.00595947556615018,5,0.00193777281875096,0.0138522323682652,"2010-1-18","ExpressJet"
"9575","EV",2010,1,19,801,0.00749063670411985,6,0.00275374795307792,0.016232205494247,"2010-1-19","ExpressJet"
"9576","EV",2010,1,20,827,0.0145102781136638,12,0.00751955393258874,0.0252092383639539,"2010-1-20","ExpressJet"
"9577","EV",2010,1,21,855,0.0409356725146199,35,0.0286759809221621,0.0564742129731449,"2010-1-21","ExpressJet"
"9578","EV",2010,1,22,860,0.027906976744186,24,0.017960592288585,0.0412400789326848,"2010-1-22","ExpressJet"
"9579","EV",2010,1,23,590,0.00169491525423729,1,4.29106182695538e-05,0.00940695793326729,"2010-1-23","ExpressJet"
"9580","EV",2010,1,24,792,0.26010101010101,206,0.229857770613037,0.292141862178281,"2010-1-24","ExpressJet"
"9581","EV",2010,1,25,857,0.0420070011668611,36,0.0295916931258038,0.0576836107222237,"2010-1-25","ExpressJet"
"9582","EV",2010,1,26,801,0,0,0,0.00459475430946221,"2010-1-26","ExpressJet"
"9583","EV",2010,1,27,833,0.00360144057623049,3,0.00074332031548785,0.0104885579714202,"2010-1-27","ExpressJet"
"9584","EV",2010,1,28,858,0.0303030303030303,26,0.0198884473227021,0.0440871910080782,"2010-1-28","ExpressJet"
"9585","EV",2010,1,29,853,0.120750293083236,103,0.0996380425808338,0.144521769165449,"2010-1-29","ExpressJet"
"9586","EV",2010,1,30,588,0.20578231292517,121,0.17380176255711,0.24075043236474,"2010-1-30","ExpressJet"
"9587","EV",2010,1,31,790,0.0481012658227848,38,0.0342608446817642,0.0654277846552995,"2010-1-31","ExpressJet"
"9588","EV",2010,2,1,850,0.00352941176470588,3,0.000728441804999758,0.0102794987987836,"2010-2-1","ExpressJet"
"9589","EV",2010,2,2,797,0.00501882057716437,4,0.00136910175373972,0.012799931708404,"2010-2-2","ExpressJet"
"9590","EV",2010,2,3,828,0.0072463768115942,6,0.00266379943496631,0.0157051553406848,"2010-2-3","ExpressJet"
"9591","EV",2010,2,4,853,0.022274325908558,19,0.0134626093921552,0.0345663129772475,"2010-2-4","ExpressJet"
"9592","EV",2010,2,5,852,0.07981220657277,68,0.0625076834144611,0.100086241109404,"2010-2-5","ExpressJet"
"9593","EV",2010,2,6,582,0.0395189003436426,23,0.0252136577745697,0.0587096827580181,"2010-2-6","ExpressJet"
"9594","EV",2010,2,7,790,0.0139240506329114,11,0.0069707820772672,0.0247771316788969,"2010-2-7","ExpressJet"
"9595","EV",2010,2,8,850,0.0188235294117647,16,0.0107965970809619,0.0303886359146472,"2010-2-8","ExpressJet"
"9596","EV",2010,2,9,798,0.0275689223057644,22,0.0173561852406315,0.0414434029774871,"2010-2-9","ExpressJet"
"9597","EV",2010,2,10,829,0.0349819059107358,29,0.0235506933833139,0.0498553154511406,"2010-2-10","ExpressJet"
"9598","EV",2010,2,11,879,0.0580204778156997,51,0.0435015674387442,0.075583864949463,"2010-2-11","ExpressJet"
"9599","EV",2010,2,12,896,0.612723214285714,549,0.579940842021162,0.644761795367836,"2010-2-12","ExpressJet"
"9600","EV",2010,2,13,702,0.501424501424501,352,0.463785985352034,0.539050999075496,"2010-2-13","ExpressJet"
"9601","EV",2010,2,14,763,0.0458715596330275,35,0.0321559956744052,0.0632215622965608,"2010-2-14","ExpressJet"
"9602","EV",2010,2,15,892,0.239910313901345,214,0.212223196240845,0.269326762071363,"2010-2-15","ExpressJet"
"9603","EV",2010,2,16,862,0.0104408352668213,9,0.00478501794822128,0.0197270781617698,"2010-2-16","ExpressJet"
"9604","EV",2010,2,17,888,0.00225225225225225,2,0.000272874672887946,0.00811201022822305,"2010-2-17","ExpressJet"
"9605","EV",2010,2,18,898,0.010022271714922,9,0.00459277352386911,0.0189398093202334,"2010-2-18","ExpressJet"
"9606","EV",2010,2,19,896,0,0,0,0.00410858951843318,"2010-2-19","ExpressJet"
"9607","EV",2010,2,20,707,0,0,0,0.00520406297964404,"2010-2-20","ExpressJet"
"9608","EV",2010,2,21,873,0.00343642611683849,3,0.000709235112389739,0.0100095707925827,"2010-2-21","ExpressJet"
"9609","EV",2010,2,22,896,0.0256696428571429,23,0.0163403744504189,0.0382691987657149,"2010-2-22","ExpressJet"
"9610","EV",2010,2,23,861,0.0255516840882695,22,0.0160808190309425,0.038431085865529,"2010-2-23","ExpressJet"
"9611","EV",2010,2,24,888,0.0596846846846847,53,0.0450239463413084,0.0773453283735002,"2010-2-24","ExpressJet"
"9612","EV",2010,2,25,899,0.0133481646273637,12,0.00691569979503814,0.0232003691577722,"2010-2-25","ExpressJet"
"9613","EV",2010,2,26,896,0.0178571428571429,16,0.0102404771213684,0.0288372563221473,"2010-2-26","ExpressJet"
"9614","EV",2010,2,27,711,0.00140646976090014,1,3.5608097358808e-05,0.00781120093427534,"2010-2-27","ExpressJet"
"9615","EV",2010,2,28,869,0.00230149597238205,2,0.00027884346702356,0.00828883977448402,"2010-2-28","ExpressJet"
"9616","EV",2010,3,1,890,0.0134831460674157,12,0.00698582390774716,0.0234337930725392,"2010-3-1","ExpressJet"
"9617","EV",2010,3,2,860,0.377906976744186,325,0.34538591451228,0.411267797606842,"2010-3-2","ExpressJet"
"9618","EV",2010,3,3,887,0.00789177001127396,7,0.00317861709082212,0.0161920953094954,"2010-3-3","ExpressJet"
"9619","EV",2010,3,4,893,0.00447928331466965,4,0.00122176164145471,0.0114287173604002,"2010-3-4","ExpressJet"
"9620","EV",2010,3,5,892,0.007847533632287,7,0.00316076776509588,0.0161017109172433,"2010-3-5","ExpressJet"
"9621","EV",2010,3,6,709,0,0,0,0.00518942112776566,"2010-3-6","ExpressJet"
"9622","EV",2010,3,7,864,0.00231481481481481,2,0.000280457853023552,0.0083366625652227,"2010-3-7","ExpressJet"
"9623","EV",2010,3,8,887,0.0056369785794814,5,0.00183276929777665,0.0131054406777478,"2010-3-8","ExpressJet"
"9624","EV",2010,3,9,856,0.00700934579439252,6,0.00257652279512344,0.0151935576927013,"2010-3-9","ExpressJet"
"9625","EV",2010,3,10,882,0.0238095238095238,21,0.014797486529266,0.036166024109632,"2010-3-10","ExpressJet"
"9626","EV",2010,3,11,892,0.0650224215246637,58,0.049740913150507,0.0832488813096475,"2010-3-11","ExpressJet"
"9627","EV",2010,3,12,890,0.168539325842697,150,0.144513369684446,0.194781995206011,"2010-3-12","ExpressJet"
"9628","EV",2010,3,13,710,0.0507042253521127,36,0.035761817669865,0.0695079573091409,"2010-3-13","ExpressJet"
"9629","EV",2010,3,14,867,0.0299884659746251,26,0.0196810216422054,0.0436327700305904,"2010-3-14","ExpressJet"
"9630","EV",2010,3,15,887,0.0383314543404735,34,0.0266890636391892,0.0531547062647967,"2010-3-15","ExpressJet"
"9631","EV",2010,3,16,856,0.00233644859813084,2,0.000283080116086687,0.00841433752786847,"2010-3-16","ExpressJet"
"9632","EV",2010,3,17,882,0.0158730158730159,14,0.0087043887468593,0.0264889359690185,"2010-3-17","ExpressJet"
"9633","EV",2010,3,18,886,0.0101580135440181,9,0.00465511532142515,0.0191951564093552,"2010-3-18","ExpressJet"
"9634","EV",2010,3,19,887,0.00789177001127396,7,0.00317861709082212,0.0161920953094954,"2010-3-19","ExpressJet"
"9635","EV",2010,3,20,708,0.00564971751412429,4,0.00154143926098171,0.0144018648723131,"2010-3-20","ExpressJet"
"9636","EV",2010,3,21,859,0.0221187427240978,19,0.0133682110760376,0.0343263842920654,"2010-3-21","ExpressJet"
"9637","EV",2010,3,22,886,0.0191873589164786,17,0.011216084909373,0.0305435446265448,"2010-3-22","ExpressJet"
"9638","EV",2010,3,23,856,0.00116822429906542,1,2.9576441094803e-05,0.00649157463680572,"2010-3-23","ExpressJet"
"9639","EV",2010,3,24,882,0.00340136054421769,3,0.000701992341225033,0.00990776639499757,"2010-3-24","ExpressJet"
"9640","EV",2010,3,25,890,0.00224719101123596,2,0.00027226121000723,0.00809383449884271,"2010-3-25","ExpressJet"
"9641","EV",2010,3,26,889,0.00112485939257593,1,2.84785685884525e-05,0.00625122443017345,"2010-3-26","ExpressJet"
"9642","EV",2010,3,27,704,0,0,0,0.00522618133443009,"2010-3-27","ExpressJet"
"9643","EV",2010,3,28,858,0,0,0,0.00429016414310923,"2010-3-28","ExpressJet"
"9644","EV",2010,3,29,887,0.0056369785794814,5,0.00183276929777665,0.0131054406777478,"2010-3-29","ExpressJet"
"9645","EV",2010,3,30,856,0.00116822429906542,1,2.9576441094803e-05,0.00649157463680572,"2010-3-30","ExpressJet"
"9646","EV",2010,3,31,882,0.00113378684807256,1,2.87045857301216e-05,0.00630070879392353,"2010-3-31","ExpressJet"
"9647","EV",2010,4,1,886,0.00451467268623025,4,0.00123142481853433,0.0115186936549762,"2010-4-1","ExpressJet"
"9648","EV",2010,4,2,889,0.00224971878515186,2,0.000272567596270479,0.00810291217104653,"2010-4-2","ExpressJet"
"9649","EV",2010,4,3,703,0.00568990042674253,4,0.00155241749985036,0.0145038411477943,"2010-4-3","ExpressJet"
"9650","EV",2010,4,4,855,0.00818713450292398,7,0.00329780557548542,0.0167954789504925,"2010-4-4","ExpressJet"
"9651","EV",2010,4,5,889,0.00449943757030371,4,0.00122726480304358,0.0114799594927731,"2010-4-5","ExpressJet"
"9652","EV",2010,4,6,820,0.00121951219512195,1,3.08748989510388e-05,0.0067757765094445,"2010-4-6","ExpressJet"
"9653","EV",2010,4,7,826,0.00968523002421308,8,0.00419040624703781,0.0189941665041584,"2010-4-7","ExpressJet"
"9654","EV",2010,4,8,833,0.0612244897959184,51,0.0459217630684254,0.0797164773801952,"2010-4-8","ExpressJet"
"9655","EV",2010,4,9,843,0.00355871886120996,3,0.000734495516471867,0.0103645643359811,"2010-4-9","ExpressJet"
"9656","EV",2010,4,10,642,0,0,0,0.00572944193721592,"2010-4-10","ExpressJet"
"9657","EV",2010,4,11,840,0,0,0,0.00438189452178062,"2010-4-11","ExpressJet"
"9658","EV",2010,4,12,837,0.004778972520908,4,0.00130359788606871,0.0121905095704519,"2010-4-12","ExpressJet"
"9659","EV",2010,4,13,817,0.00122399020807834,1,3.09882689164542e-05,0.00680058737946709,"2010-4-13","ExpressJet"
"9660","EV",2010,4,14,835,0.00119760479041916,1,3.03202684562853e-05,0.00665438905814308,"2010-4-14","ExpressJet"
"9661","EV",2010,4,15,844,0,0,0,0.00436117260012836,"2010-4-15","ExpressJet"
"9662","EV",2010,4,16,845,0.00355029585798817,3,0.000732755641727478,0.010340116575466,"2010-4-16","ExpressJet"
"9663","EV",2010,4,17,636,0,0,0,0.00578333667692932,"2010-4-17","ExpressJet"
"9664","EV",2010,4,18,839,0.00119189511323004,1,3.01757163181371e-05,0.00662275012332481,"2010-4-18","ExpressJet"
"9665","EV",2010,4,19,849,0.00471142520612485,4,0.00128515168932297,0.0120188394917418,"2010-4-19","ExpressJet"
"9666","EV",2010,4,20,815,0.00122699386503067,1,3.10643125670529e-05,0.00681722915060334,"2010-4-20","ExpressJet"
"9667","EV",2010,4,21,835,0,0,0,0.00440807549472044,"2010-4-21","ExpressJet"
"9668","EV",2010,4,22,844,0.00592417061611374,5,0.00192627690288505,0.0137704940097337,"2010-4-22","ExpressJet"
"9669","EV",2010,4,23,845,0.00828402366863905,7,0.00333690678936949,0.0169933670312808,"2010-4-23","ExpressJet"
"9670","EV",2010,4,24,636,0.0220125786163522,14,0.0120854985808996,0.0366577824670278,"2010-4-24","ExpressJet"
"9671","EV",2010,4,25,841,0.00951248513674197,8,0.00411550806492567,0.018656956416534,"2010-4-25","ExpressJet"
"9672","EV",2010,4,26,847,0.00236127508854782,2,0.000286089398458422,0.00850347032015863,"2010-4-26","ExpressJet"
"9673","EV",2010,4,27,817,0.00489596083231334,4,0.00133554711822925,0.0124877899593745,"2010-4-27","ExpressJet"
"9674","EV",2010,4,28,832,0.00120192307692308,1,3.04295946839117e-05,0.00667831735506164,"2010-4-28","ExpressJet"
"9675","EV",2010,4,29,837,0,0,0,0.00439756565281368,"2010-4-29","ExpressJet"
"9676","EV",2010,4,30,852,0.00586854460093897,5,0.00190816448216558,0.0136417002857989,"2010-4-30","ExpressJet"
"9677","EV",2010,5,1,664,0.00301204819277108,2,0.000364981385422514,0.010837830895888,"2010-5-1","ExpressJet"
"9678","EV",2010,5,2,858,0.0186480186480186,16,0.0106955822547103,0.0301069517848734,"2010-5-2","ExpressJet"
"9679","EV",2010,5,3,883,0.0396375990939977,35,0.027761593487584,0.0546975183175707,"2010-5-3","ExpressJet"
"9680","EV",2010,5,4,868,0.0161290322580645,14,0.00884521857089493,0.0269138281953964,"2010-5-4","ExpressJet"
"9681","EV",2010,5,5,872,0.00344036697247706,3,0.000710049100881016,0.0100210116825462,"2010-5-5","ExpressJet"
"9682","EV",2010,5,6,880,0.00568181818181818,5,0.00184736789640694,0.0132092930186073,"2010-5-6","ExpressJet"
"9683","EV",2010,5,7,885,0.00451977401129944,4,0.00123281776459472,0.011531663192522,"2010-5-7","ExpressJet"
"9684","EV",2010,5,8,672,0.00297619047619048,2,0.000360633915160613,0.0107093106744858,"2010-5-8","ExpressJet"
"9685","EV",2010,5,9,859,0.00582072176949942,5,0.00189259324541491,0.0135309659984565,"2010-5-9","ExpressJet"
"9686","EV",2010,5,10,882,0.00680272108843537,6,0.00250044990559317,0.014747470759143,"2010-5-10","ExpressJet"
"9687","EV",2010,5,11,870,0.00689655172413793,6,0.00253499455894735,0.0149500574291532,"2010-5-11","ExpressJet"
"9688","EV",2010,5,12,880,0.0181818181818182,16,0.0104272935880773,0.0293585765210429,"2010-5-12","ExpressJet"
"9689","EV",2010,5,13,886,0.0124153498871332,11,0.00621354626227721,0.0221056917367792,"2010-5-13","ExpressJet"
"9690","EV",2010,5,14,885,0.00225988700564972,2,0.000273800068276264,0.008139427398559,"2010-5-14","ExpressJet"
"9691","EV",2010,5,15,670,0,0,0,0.00549066114558217,"2010-5-15","ExpressJet"
"9692","EV",2010,5,16,863,0.00579374275782155,5,0.00188380896677642,0.0134684926744562,"2010-5-16","ExpressJet"
"9693","EV",2010,5,17,880,0.0329545454545455,29,0.0221790402817605,0.0469870337112596,"2010-5-17","ExpressJet"
"9694","EV",2010,5,18,873,0.013745704467354,12,0.0071222363973229,0.0238877682704975,"2010-5-18","ExpressJet"
"9695","EV",2010,5,19,878,0.00683371298405467,6,0.00251185970275003,0.0148143868369783,"2010-5-19","ExpressJet"
"9696","EV",2010,5,20,884,0.0113122171945701,10,0.00543760744643407,0.0207048978572375,"2010-5-20","ExpressJet"
"9697","EV",2010,5,21,881,0.0794551645856981,70,0.0624602328125829,0.0993228128027536,"2010-5-21","ExpressJet"
"9698","EV",2010,5,22,666,0.012012012012012,8,0.00519980868068837,0.0235306636029625,"2010-5-22","ExpressJet"
"9699","EV",2010,5,23,863,0.0162224797219003,14,0.00889662574634864,0.0270688977425044,"2010-5-23","ExpressJet"
"9700","EV",2010,5,24,884,0.00452488687782805,4,0.00123421386553335,0.0115446619690084,"2010-5-24","ExpressJet"
"9701","EV",2010,5,25,878,0.00569476082004556,5,0.0018515817381185,0.0132392681124363,"2010-5-25","ExpressJet"
"9702","EV",2010,5,26,888,0.00225225225225225,2,0.000272874672887946,0.00811201022822305,"2010-5-26","ExpressJet"
"9703","EV",2010,5,27,896,0.00111607142857143,1,2.82560829146794e-05,0.00620251128561777,"2010-5-27","ExpressJet"
"9704","EV",2010,5,28,911,0.0614709110867179,56,0.0467649471552798,0.0790859696398238,"2010-5-28","ExpressJet"
"9705","EV",2010,5,29,683,0.0131771595900439,9,0.00604266347968618,0.0248664389900759,"2010-5-29","ExpressJet"
"9706","EV",2010,5,30,659,0.00151745068285281,1,3.84177870320634e-05,0.00842542615971265,"2010-5-30","ExpressJet"
"9707","EV",2010,5,31,877,0.00798175598631699,7,0.00321492743936869,0.0163759427654498,"2010-5-31","ExpressJet"
"9708","EV",2010,6,1,900,0.00555555555555556,5,0.00180626089534208,0.012916842074943,"2010-6-1","ExpressJet"
"9709","EV",2010,6,2,895,0.0201117318435754,18,0.0119619758075676,0.0315995293377389,"2010-6-2","ExpressJet"
"9710","EV",2010,6,3,893,0.00783874580067189,7,0.0031572219286522,0.0160837549884623,"2010-6-3","ExpressJet"
"9711","EV",2010,6,4,891,0.00897867564534231,8,0.00388409714173032,0.017614563370294,"2010-6-4","ExpressJet"
"9712","EV",2010,6,5,686,0.00145772594752187,1,3.69057445993581e-05,0.00809491766983894,"2010-6-5","ExpressJet"
"9713","EV",2010,6,6,861,0,0,0,0.00427524783556354,"2010-6-6","ExpressJet"
"9714","EV",2010,6,7,884,0.00226244343891403,2,0.000274109929774724,0.00814860768615067,"2010-6-7","ExpressJet"
"9715","EV",2010,6,8,877,0.00228050171037628,2,0.000276298754736892,0.00821345414911934,"2010-6-8","ExpressJet"
"9716","EV",2010,6,9,885,0.00112994350282486,1,2.86072834414508e-05,0.00627940560372464,"2010-6-9","ExpressJet"
"9717","EV",2010,6,10,948,0.00738396624472574,7,0.00297374062360434,0.0151542870976596,"2010-6-10","ExpressJet"
"9718","EV",2010,6,11,961,0.0145681581685744,14,0.00798682744331558,0.0243221976300355,"2010-6-11","ExpressJet"
"9719","EV",2010,6,12,847,0.0413223140495868,35,0.0289484036703151,0.0570032362177766,"2010-6-12","ExpressJet"
"9720","EV",2010,6,13,933,0.0353697749196141,33,0.0244696076317106,0.0493157718018187,"2010-6-13","ExpressJet"
"9721","EV",2010,6,14,961,0.0104058272632674,10,0.00500096065981703,0.019053189573496,"2010-6-14","ExpressJet"
"9722","EV",2010,6,15,954,0.0649895178197065,62,0.0501865412268133,0.0825427604713898,"2010-6-15","ExpressJet"
"9723","EV",2010,6,16,954,0.0314465408805031,30,0.0213153628855132,0.044589181390616,"2010-6-16","ExpressJet"
"9724","EV",2010,6,17,961,0.00520291363163371,5,0.00169146528499597,0.0120997869416026,"2010-6-17","ExpressJet"
"9725","EV",2010,6,18,964,0.004149377593361,4,0.00113168774923655,0.0105897032862317,"2010-6-18","ExpressJet"
"9726","EV",2010,6,19,842,0.00356294536817102,3,0.000735368555932592,0.0103768316197452,"2010-6-19","ExpressJet"
"9727","EV",2010,6,20,932,0.0203862660944206,19,0.0123173992010662,0.0316532500985665,"2010-6-20","ExpressJet"
"9728","EV",2010,6,21,961,0.00832466181061394,8,0.00360065177495061,0.0163367012395711,"2010-6-21","ExpressJet"
"9729","EV",2010,6,22,957,0.00104493207941484,1,2.64550398024754e-05,0.00580810194954207,"2010-6-22","ExpressJet"
"9730","EV",2010,6,23,958,0.00730688935281837,7,0.00294264765328645,0.0149967144813492,"2010-6-23","ExpressJet"
"9731","EV",2010,6,24,962,0.0051975051975052,5,0.00168970482655539,0.0120872528452686,"2010-6-24","ExpressJet"
"9732","EV",2010,6,25,964,0.00518672199170124,5,0.00168619488044486,0.0120622623948718,"2010-6-25","ExpressJet"
"9733","EV",2010,6,26,843,0.0189798339264531,16,0.01088656333703,0.0306394688636336,"2010-6-26","ExpressJet"
"9734","EV",2010,6,27,929,0.00215285252960172,2,0.000260826847364948,0.00775500580625244,"2010-6-27","ExpressJet"
"9735","EV",2010,6,28,961,0.0104058272632674,10,0.00500096065981703,0.019053189573496,"2010-6-28","ExpressJet"
"9736","EV",2010,6,29,959,0.00834202294056309,8,0.00360817490762499,0.0163706332814894,"2010-6-29","ExpressJet"
"9737","EV",2010,6,30,957,0.00208986415882968,2,0.000253192525060397,0.00752872847648656,"2010-6-30","ExpressJet"
"9738","EV",2010,7,1,962,0.00415800415800416,4,0.00113404287194385,0.0106116478245628,"2010-7-1","ExpressJet"
"9739","EV",2010,7,2,960,0.01875,18,0.0111493490304327,0.0294717079822774,"2010-7-2","ExpressJet"
"9740","EV",2010,7,3,833,0.00240096038415366,2,0.000290899813482071,0.00864593760567112,"2010-7-3","ExpressJet"
"9741","EV",2010,7,4,700,0.00714285714285714,5,0.0023232149486162,0.0165897738086819,"2010-7-4","ExpressJet"
"9742","EV",2010,7,5,952,0.0168067226890756,16,0.00963622507248507,0.0271498993202232,"2010-7-5","ExpressJet"
"9743","EV",2010,7,6,952,0.00105042016806723,1,2.65939824917183e-05,0.00583853346871943,"2010-7-6","ExpressJet"
"9744","EV",2010,7,7,958,0.00626304801670146,6,0.00230179355874494,0.0135818438765329,"2010-7-7","ExpressJet"
"9745","EV",2010,7,8,959,0.0114702815432742,11,0.00573944548057581,0.02043063398503,"2010-7-8","ExpressJet"
"9746","EV",2010,7,9,960,0.0125,12,0.00647515790690423,0.0217330913112318,"2010-7-9","ExpressJet"
"9747","EV",2010,7,10,843,0.00474495848161329,4,0.00129430906822725,0.0121040658744392,"2010-7-10","ExpressJet"
"9748","EV",2010,7,11,923,0,0,0,0.00398864327368165,"2010-7-11","ExpressJet"
"9749","EV",2010,7,12,961,0.0718002081165453,69,0.0562910384217525,0.0899915721226386,"2010-7-12","ExpressJet"
"9750","EV",2010,7,13,955,0.0743455497382199,71,0.0585179154379727,0.0928548213276761,"2010-7-13","ExpressJet"
"9751","EV",2010,7,14,959,0.0239833159541189,23,0.0152627066211576,0.0357704036522071,"2010-7-14","ExpressJet"
"9752","EV",2010,7,15,970,0.00515463917525773,5,0.00167575199294956,0.0119879072312429,"2010-7-15","ExpressJet"
"9753","EV",2010,7,16,974,0.0082135523613963,8,0.00355250587805989,0.016119526040275,"2010-7-16","ExpressJet"
"9754","EV",2010,7,17,852,0.0129107981220657,11,0.00646216576851899,0.0229833305682891,"2010-7-17","ExpressJet"
"9755","EV",2010,7,18,943,0.00742311770943796,7,0.0029895348218556,0.0152343216772627,"2010-7-18","ExpressJet"
"9756","EV",2010,7,19,974,0.0143737166324435,14,0.00787993202326376,0.0239991583288045,"2010-7-19","ExpressJet"
"9757","EV",2010,7,20,961,0.00104058272632674,1,2.63449266232341e-05,0.00578398419041004,"2010-7-20","ExpressJet"
"9758","EV",2010,7,21,969,0.0103199174406605,10,0.00495958293062559,0.0188965710131408,"2010-7-21","ExpressJet"
"9759","EV",2010,7,22,973,0.00205549845837616,2,0.000249027407209002,0.00740525855518659,"2010-7-22","ExpressJet"
"9760","EV",2010,7,23,972,0.00411522633744856,4,0.0011223642725674,0.0105028252927074,"2010-7-23","ExpressJet"
"9761","EV",2010,7,24,855,0.0198830409356725,17,0.0116242167203473,0.0316443060970837,"2010-7-24","ExpressJet"
"9762","EV",2010,7,25,940,0.0170212765957447,16,0.00975962763505267,0.0274946419472109,"2010-7-25","ExpressJet"
"9763","EV",2010,7,26,973,0.0709146968139774,69,0.0555914834811435,0.0888925033343571,"2010-7-26","ExpressJet"
"9764","EV",2010,7,27,965,0.0155440414507772,15,0.00872529866719518,0.0255081116254252,"2010-7-27","ExpressJet"
"9765","EV",2010,7,28,968,0.00619834710743802,6,0.00227798020461434,0.0134420480280852,"2010-7-28","ExpressJet"
"9766","EV",2010,7,29,972,0.00925925925925926,9,0.00424241526042535,0.0175039054544466,"2010-7-29","ExpressJet"
"9767","EV",2010,7,30,972,0.00308641975308642,3,0.000636946780473879,0.00899310372262108,"2010-7-30","ExpressJet"
"9768","EV",2010,7,31,857,0.00350058343057176,3,0.000722487067205124,0.0101958182099807,"2010-7-31","ExpressJet"
"9769","EV",2010,8,1,1900,0.00947368421052632,18,0.00562409532566666,0.0149313238027288,"2010-8-1","ExpressJet"
"9770","EV",2010,8,2,1954,0.015353121801433,30,0.0103820324803569,0.0218454926117212,"2010-8-2","ExpressJet"
"9771","EV",2010,8,3,1936,0.0144628099173554,28,0.00963137619209864,0.0208353936142878,"2010-8-3","ExpressJet"
"9772","EV",2010,8,4,1940,0.0134020618556701,26,0.00877284723411409,0.0195758391513249,"2010-8-4","ExpressJet"
"9773","EV",2010,8,5,1944,0.0298353909465021,58,0.0227315314881934,0.0384000052546543,"2010-8-5","ExpressJet"
"9774","EV",2010,8,6,1956,0.0695296523517382,136,0.0586541115012308,0.0817159889979094,"2010-8-6","ExpressJet"
"9775","EV",2010,8,7,1722,0.0197444831591173,34,0.0137114274921395,0.0274824628291093,"2010-8-7","ExpressJet"
"9776","EV",2010,8,8,1888,0.0127118644067797,24,0.00816125054060057,0.0188555347822497,"2010-8-8","ExpressJet"
"9777","EV",2010,8,9,1958,0.00919305413687436,18,0.00545722717169539,0.0144902113850914,"2010-8-9","ExpressJet"
"9778","EV",2010,8,10,1942,0.00514933058702369,10,0.00247198283828964,0.00944935047226614,"2010-8-10","ExpressJet"
"9779","EV",2010,8,11,1948,0.00410677618069815,8,0.00177463098265174,0.0080758683924177,"2010-8-11","ExpressJet"
"9780","EV",2010,8,12,1960,0.023469387755102,46,0.0172325722915587,0.0311818565775853,"2010-8-12","ExpressJet"
"9781","EV",2010,8,13,1948,0.0102669404517454,20,0.0062822753322227,0.0158121173718718,"2010-8-13","ExpressJet"
"9782","EV",2010,8,14,1720,0.027906976744186,48,0.0206465059669756,0.0368317435072055,"2010-8-14","ExpressJet"
"9783","EV",2010,8,15,1890,0.0137566137566138,26,0.00900542918150793,0.0200920523644188,"2010-8-15","ExpressJet"
"9784","EV",2010,8,16,1968,0.0365853658536585,72,0.0287337421288169,0.0458533836236363,"2010-8-16","ExpressJet"
"9785","EV",2010,8,17,1898,0.0147523709167545,28,0.00982463670814882,0.0212511624545533,"2010-8-17","ExpressJet"
"9786","EV",2010,8,18,1914,0.00626959247648903,12,0.0032436616904552,0.0109260804458019,"2010-8-18","ExpressJet"
"9787","EV",2010,8,19,1918,0.00312825860271116,6,0.00114885425902567,0.00679637791476972,"2010-8-19","ExpressJet"
"9788","EV",2010,8,20,1914,0.0135841170323929,26,0.00889227011521254,0.0198409148575559,"2010-8-20","ExpressJet"
"9789","EV",2010,8,21,1498,0.0120160213618158,18,0.00713657586084793,0.018924236988812,"2010-8-21","ExpressJet"
"9790","EV",2010,8,22,1828,0.0087527352297593,16,0.00501098301003011,0.014175072720954,"2010-8-22","ExpressJet"
"9791","EV",2010,8,23,1918,0.0072992700729927,14,0.00399615619838722,0.0122166365043693,"2010-8-23","ExpressJet"
"9792","EV",2010,8,24,1904,0.00315126050420168,6,0.00115730793558799,0.00684625856423948,"2010-8-24","ExpressJet"
"9793","EV",2010,8,25,1894,0.00527983104540655,10,0.00253470052089277,0.00968829583499586,"2010-8-25","ExpressJet"
"9794","EV",2010,8,26,1904,0.00735294117647059,14,0.0040255811296902,0.0123062402815823,"2010-8-26","ExpressJet"
"9795","EV",2010,8,27,1918,0.00417101147028154,8,0.00180241422953642,0.00820192946984066,"2010-8-27","ExpressJet"
"9796","EV",2010,8,28,1488,0.00134408602150538,2,0.000162816520981157,0.00484678432253582,"2010-8-28","ExpressJet"
"9797","EV",2010,8,29,1820,0.0010989010989011,2,0.000133109737764481,0.00396391490041692,"2010-8-29","ExpressJet"
"9798","EV",2010,8,30,1908,0.0010482180293501,2,0.000126969284739875,0.00378134314945577,"2010-8-30","ExpressJet"
"9799","EV",2010,8,31,1902,0.0010515247108307,2,0.000127369898595742,0.00379325529326158,"2010-8-31","ExpressJet"
"9800","EV",2010,10,1,955,0.018848167539267,18,0.0112079182497046,0.0296251601119625,"2010-10-1","ExpressJet"
"9801","EV",2010,10,2,755,0.00794701986754967,6,0.00292183832408033,0.0172165553103049,"2010-10-2","ExpressJet"
"9802","EV",2010,10,3,910,0.0142857142857143,13,0.00762788400929337,0.0243051182676766,"2010-10-3","ExpressJet"
"9803","EV",2010,10,4,949,0.0136986301369863,13,0.00731356371811287,0.0233111596396941,"2010-10-4","ExpressJet"
